bodyID,Volume,3DHBSh,Aqua-Calc,Article 1987
1374,0.05868069,60.21,59.27,62.68
1375,0.07069053,72.53,71.4,74.51
1376,0.0510666,52.39,51.58,55.18
1378,0.07743915,79.45,78.21,81.16
1379,0.08165839,83.78,82.47,85.32
1381,0.10269745,105.37,103.72,106.04
1382,0.05942268,60.97,60.02,63.41
1387,0.08423439,86.42,85.08,87.85
1388,0.05976166,61.32,60.36,63.74
1389,0.09638068,98.89,97.34,99.82
1390,0.05822644,59.74,58.81,62.23
1391,0.07648096,78.47,77.25,80.21
1396,0.07954449,81.61,80.34,83.23
1399,0.06759232,69.35,68.27,71.46
1400,0.06732776,69.08,68.0,71.2
1401,0.06178677,63.39,62.4,65.74
1403,0.0652052,66.9,65.86,69.11
1405,0.06609171,67.81,66.75,69.98
1407,0.09136701,93.74,92.28,94.88
1409,0.07503573,76.99,75.79,78.79
1410,0.0583833,59.9,58.97,62.38
1413,0.08805086,90.34,88.93,91.61
1414,0.06009122,61.65,60.69,64.07
1415,0.06533235,67.03,65.99,69.23
1416,0.07865823,80.7,79.44,82.36
1417,0.05684915,58.33,57.42,60.87
1418,0.05902412,60.56,59.61,63.02
1419,0.05894962,60.48,59.54,62.94
1420,0.07491867,76.87,75.67,78.68
1421,0.07626648,78.25,77.03,80.0
1422,0.0669386,68.68,67.61,70.81
1423,0.05788806,59.39,58.47,61.9
1424,0.06629678,68.02,66.96,70.18
1426,0.05264003,54.01,53.17,56.73
1427,0.06081992,62.4,61.43,64.79
1431,0.09923984,101.82,100.23,102.64
1432,0.05924406,60.78,59.84,63.23
1433,0.07928842,81.35,80.08,82.98
1434,0.0580984,59.61,58.68,62.1
1435,0.05400027,55.4,54.54,58.07
1436,0.05100232,52.33,51.51,55.11
1441,0.07493333,76.88,75.68,78.69
1442,0.10812046,110.93,109.2,111.39
1448,0.06192619,63.54,62.55,65.88
1449,0.06989114,71.71,70.59,73.72
1451,0.05095409,52.28,51.46,55.07
1452,0.06277733,64.41,63.41,66.71
1453,0.04421273,45.36,44.65,48.42
1454,0.06087223,62.45,61.48,64.84
1456,0.07629696,78.28,77.06,80.03
1458,0.05889006,60.42,59.48,62.88
1459,0.09272553,95.14,93.65,96.22
1460,0.06517241,66.87,65.82,69.07
1462,0.06247225,64.1,63.1,66.41
1464,0.07143843,73.3,72.15,75.25
1467,0.10752394,110.32,108.6,110.8
1468,0.06991408,71.73,70.61,73.74
1469,0.05494556,56.37,55.5,59.0
1470,0.06019065,61.76,60.79,64.17
1472,0.05168647,53.03,52.2,55.79
1474,0.14623923,150.04,147.7,148.94
1475,0.07287236,74.77,73.6,76.66
1476,0.06732875,69.08,68.0,71.2
1477,0.08759177,89.87,88.47,91.16
1492,0.07048545,72.32,71.19,74.31
1493,0.07829756,80.33,79.08,82.0
1496,0.0523955,53.76,52.92,56.49
1506,0.05805771,59.57,58.64,62.06
1512,0.07369348,75.61,74.43,77.47
