bodyID,Volume,3DHBSh,Aqua-Calc,Article 1987
1651,0.07918618,81.25,79.98,82.88
1653,0.09283039,95.24,93.76,96.32
1654,0.1179868,121.05,119.17,121.11
1655,0.08080892,82.91,81.62,84.48
1656,0.09071416,93.07,91.62,94.24
1659,0.12131018,124.46,122.52,124.38
1662,0.06730313,69.05,67.98,71.17
1665,0.0744958,76.43,75.24,78.26
1666,0.07123173,73.08,71.94,75.04
1667,0.09040531,92.76,91.31,93.93
1668,0.09135373,93.73,92.27,94.87
1670,0.1087971,111.63,109.89,112.05
1674,0.07688224,78.88,77.65,80.61
1676,0.08455774,86.76,85.4,88.17
1677,0.07602899,78.01,76.79,79.77
1678,0.09634401,98.85,97.31,99.78
1681,0.10251904,105.18,103.54,105.87
1682,0.09626879,98.77,97.23,99.71
1684,0.0827323,84.88,83.56,86.37
1687,0.08966373,91.99,90.56,93.2
1688,0.07453294,76.47,75.28,78.3
1690,0.06654313,68.27,67.21,70.42
1692,0.09482792,97.29,95.78,98.29
1693,0.05711934,58.6,57.69,61.14
1694,0.08383214,86.01,84.67,87.46
1695,0.07601806,77.99,76.78,79.76
1697,0.07161363,73.48,72.33,75.42
1698,0.08061282,82.71,81.42,84.29
1699,0.09092031,93.28,91.83,94.44
1701,0.10107178,103.7,102.08,104.44
1702,0.07968191,81.75,80.48,83.37
1704,0.08986229,92.2,90.76,93.4
1707,0.09287758,95.29,93.81,96.37
1710,0.0756412,77.61,76.4,79.39
1712,0.06894361,70.74,69.63,72.79
1715,0.07527173,77.23,76.02,79.02
1717,0.08502644,87.24,85.88,88.63
1720,0.11183813,114.75,112.96,115.05
1735,0.09561629,98.1,96.57,99.07
1740,0.07180482,73.67,72.52,75.61
1744,0.07111492,72.96,71.83,74.93
1745,0.09971216,102.3,100.71,103.1
1747,0.06875199,70.54,69.44,72.6
1756,0.08151506,83.63,82.33,85.17
1759,0.07438485,76.32,75.13,78.15
1761,0.07824311,80.28,79.03,81.95
1766,0.06951921,71.33,70.21,73.36
1767,0.09265684,95.07,93.58,96.15
1777,0.08215297,84.29,82.97,85.8
1780,0.08500031,87.21,85.85,88.61
1785,0.10404015,106.75,105.08,107.37
1786,0.07616411,78.14,76.93,79.9
1788,0.10635319,109.12,107.42,109.65
1790,0.09122003,93.59,92.13,94.74
1792,0.06353811,65.19,64.17,67.46
1794,0.06866952,70.45,69.36,72.52
1797,0.10888284,111.71,109.97,112.14
1798,0.06760466,69.36,68.28,71.47
1800,0.07640206,78.39,77.17,80.14
1804,0.063764,65.42,64.4,67.69
1808,0.10385591,106.56,104.89,107.19
1814,0.05907428,60.61,59.67,63.07
1816,0.08539194,87.61,86.25,88.99
1818,0.13805985,141.65,139.44,140.88
1819,0.08846506,90.77,89.35,92.02
1823,0.06505135,66.74,65.7,68.95
1825,0.07594895,77.92,76.71,79.69
1833,0.06479769,66.48,65.45,68.7
1834,0.08336981,85.54,84.2,87.0
1835,0.08634225,88.59,87.21,89.93
1839,0.08370481,85.88,84.54,87.33
1840,0.11459148,117.57,115.74,117.76
1842,0.09123144,93.6,92.14,94.75
1847,0.06268037,64.31,63.31,66.62
1848,0.09097149,93.34,91.88,94.49
1850,0.13708546,140.65,138.46,139.92
1851,0.10262963,105.3,103.66,105.98
1852,0.10822025,111.03,109.3,111.48
1856,0.12023118,123.36,121.43,123.32
1858,0.06927248,71.07,69.97,73.11
1860,0.10179738,104.44,102.82,105.16
1866,0.08317684,85.34,84.01,86.81
1868,0.08304207,85.2,83.87,86.68
1872,0.09952754,102.12,100.52,102.92
1873,0.08131577,83.43,82.13,84.98
1874,0.08091701,83.02,81.73,84.59
1878,0.07718643,79.19,77.96,80.91
1880,0.08063849,82.74,81.44,84.31
1887,0.07168583,73.55,72.4,75.49
1890,0.09922709,101.81,100.22,102.62
1892,0.06521746,66.91,65.87,69.12
1893,0.07134731,73.2,72.06,75.16
1895,0.10512492,107.86,106.18,108.44
1900,0.1570828,161.17,158.65,159.63
1902,0.07421703,76.15,74.96,77.98
1903,0.06850108,70.28,69.19,72.35
1904,0.08308717,85.25,83.92,86.72
1907,0.09741078,99.94,98.38,100.84
1910,0.09006416,92.41,90.96,93.6
1918,0.08349614,85.67,84.33,87.13
1920,0.08498178,87.19,85.83,88.59
1922,0.08954781,91.88,90.44,93.09
1927,0.07327636,75.18,74.01,77.06
1929,0.07890296,80.95,79.69,82.6
1933,0.11335453,116.3,114.49,116.54
1937,0.06936888,71.17,70.06,73.21
1941,0.07843461,80.47,79.22,82.14
1943,0.07365693,75.57,74.39,77.43
1948,0.08684021,89.1,87.71,90.42
1957,0.07370669,75.62,74.44,77.48
1962,0.08010506,82.19,80.91,83.79
1966,0.07625217,78.23,77.01,79.99
1970,0.07804991,80.08,78.83,81.76
1974,0.0939528,96.4,94.89,97.43
1980,0.0903183,92.67,91.22,93.85
1982,0.08604865,88.29,86.91,89.64
1985,0.09985476,102.45,100.85,103.24
1987,0.07093463,72.78,71.64,74.75
1988,0.05963779,61.19,60.23,63.62
1991,0.09349536,95.93,94.43,96.98
1993,0.07856354,80.61,79.35,82.27
1996,0.07525412,77.21,76.01,79.01
2001,0.07479125,76.74,75.54,78.55
2003,0.0735185,75.43,74.25,77.3
2006,0.09347906,95.91,94.41,96.96
2010,0.0665196,68.25,67.18,70.4
2014,0.07061442,72.45,71.32,74.43
2032,0.07245938,74.34,73.18,76.25
2035,0.09693107,99.45,97.9,100.36
2043,0.07341559,75.32,74.15,77.19
2044,0.09846438,101.02,99.45,101.87
2050,0.05955502,61.1,60.15,63.54
2052,0.0720868,73.96,72.81,75.89
2053,0.07235847,74.24,73.08,76.15
2055,0.084913,87.12,85.76,88.52
2058,0.06974659,71.56,70.44,73.58
2063,0.07065512,72.49,71.36,74.47
2066,0.10671849,109.49,107.79,110.01
2072,0.0612826,62.88,61.9,65.24
2083,0.08609345,88.33,86.95,89.69
2085,0.09418176,96.63,95.12,97.65
2091,0.04652284,47.73,46.99,50.7
2092,0.07940367,81.47,80.2,83.09
2096,0.08086262,82.97,81.67,84.53
2099,0.09377218,96.21,94.71,97.25
2111,0.06818509,69.96,68.87,72.04
2112,0.07270584,74.6,73.43,76.5
2131,0.07494501,76.89,75.69,78.7
2137,0.10232016,104.98,103.34,105.67
2143,0.0796986,81.77,80.5,83.38
2147,0.08916119,91.48,90.05,92.71
2148,0.15841733,162.54,160.0,160.94
2151,0.10789345,110.7,108.97,111.16
2159,0.07903059,81.09,79.82,82.73
2161,0.09645694,98.96,97.42,99.9
2162,0.09627609,98.78,97.24,99.72
2175,0.15905846,163.19,160.65,161.57
2177,0.07063966,72.48,71.35,74.46
2181,0.07102107,72.87,71.73,74.84
2193,0.07883426,80.88,79.62,82.53
2212,0.07476717,76.71,75.51,78.53
2214,0.14574331,149.53,147.2,148.45
2244,0.07232121,74.2,73.04,76.12
2246,0.07024752,72.07,70.95,74.07
2249,0.08017028,82.25,80.97,83.85
2251,0.0826827,84.83,83.51,86.32
2252,0.09465603,97.12,95.6,98.12
2256,0.08626894,88.51,87.13,89.86
2257,0.08492503,87.13,85.77,88.53
2259,0.07362901,75.54,74.37,77.4
2261,0.10177522,104.42,102.79,105.14
2266,0.08799722,90.29,88.88,91.56
2267,0.08955448,91.88,90.45,93.1
2270,0.09650947,99.02,97.47,99.95
2271,0.08333385,85.5,84.17,86.97
2277,0.17906185,183.72,180.85,181.28
2279,0.11932107,122.42,120.51,122.42
2285,0.11750748,120.56,118.68,120.63
2288,0.10615782,108.92,107.22,109.45
2289,0.08539986,87.62,86.25,89.0
2290,0.07194073,73.81,72.66,75.74
2293,0.08049241,82.59,81.3,84.17
2296,0.06656873,68.3,67.23,70.45
2299,0.08341449,85.58,84.25,87.05
2305,0.08393054,86.11,84.77,87.55
2311,0.0819081,84.04,82.73,85.56
2312,0.10334945,106.04,104.38,106.69
2322,0.09848529,101.05,99.47,101.89
2324,0.08505008,87.26,85.9,88.66
2330,0.07369702,75.61,74.43,77.47
2331,0.08037375,82.46,81.18,84.05
2342,0.10836456,111.18,109.45,111.63
2343,0.07906089,81.12,79.85,82.76
2349,0.08597038,88.21,86.83,89.56
2351,0.11502486,118.02,116.18,118.19
2373,0.09948991,102.08,100.48,102.88
2376,0.1101856,113.05,111.29,113.42
2378,0.1229741,126.17,124.2,126.02
2385,0.0690974,70.89,69.79,72.94
2387,0.09672878,99.24,97.7,100.16
2392,0.08825122,90.55,89.13,91.81
2393,0.07870448,80.75,79.49,82.41
2395,0.09286432,95.28,93.79,96.36
2396,0.07620412,78.19,76.97,79.94
2401,0.14042753,144.08,141.83,143.22
2403,0.07968839,81.76,80.49,83.37
2406,0.09266519,95.07,93.59,96.16
2407,0.0892022,91.52,90.09,92.75
2409,0.14528152,149.06,146.73,148.0
2414,0.0724909,74.38,73.22,76.28
2420,0.08048583,82.58,81.29,84.16
2421,0.07819422,80.23,78.98,81.9
2428,0.09058142,92.94,91.49,94.11
2432,0.07035892,72.19,71.06,74.18
2435,0.07755888,79.58,78.33,81.28
2439,0.08950999,91.84,90.41,93.05
2444,0.14249276,146.2,143.92,145.25
2446,0.09949759,102.08,100.49,102.89
2447,0.09181838,94.21,92.74,95.33
2448,0.05062612,51.94,51.13,54.74
2449,0.08349448,85.67,84.33,87.12
2454,0.09579271,98.28,96.75,99.24
2458,0.07193457,73.8,72.65,75.74
2459,0.09297135,95.39,93.9,96.46
2460,0.09019311,92.54,91.1,93.72
2467,0.12049886,123.63,121.7,123.58
2468,0.08732107,89.59,88.19,90.89
2470,0.09890925,101.48,99.9,102.31
2473,0.08464572,86.85,85.49,88.26
2474,0.08645863,88.71,87.32,90.04
2477,0.1176963,120.76,118.87,120.82
2478,0.08722978,89.5,88.1,90.8
2479,0.1089328,111.77,110.02,112.19
2481,0.0990602,101.64,100.05,102.46
2483,0.08814645,90.44,89.03,91.71
2485,0.06931516,71.12,70.01,73.15
2488,0.09053332,92.89,91.44,94.06
2489,0.09661245,99.12,97.58,100.05
2494,0.09254913,94.96,93.47,96.05
2499,0.08586757,88.1,86.73,89.46
2503,0.07258805,74.48,73.31,76.38
2504,0.05940018,60.94,59.99,63.39
2506,0.11867606,121.76,119.86,121.79
2512,0.08375842,85.94,84.6,87.38
2515,0.08372953,85.91,84.57,87.36
2518,0.07284097,74.73,73.57,76.63
2519,0.09555444,98.04,96.51,99.01
2522,0.10241458,105.08,103.44,105.77
2525,0.09265069,95.06,93.58,96.15
2530,0.08034816,82.44,81.15,84.02
2532,0.06057919,62.15,61.18,64.55
2538,0.07985,81.93,80.65,83.53
2540,0.0836335,85.81,84.47,87.26
2541,0.0836716,85.85,84.51,87.3
2543,0.07842745,80.47,79.21,82.13
2549,0.08165373,83.78,82.47,85.31
2551,0.06285458,64.49,63.48,66.79
2562,0.07651853,78.51,77.28,80.25
2568,0.08621409,88.46,87.08,89.8
2571,0.08289412,85.05,83.72,86.53
2576,0.06711185,68.86,67.78,70.98
2582,0.13020209,133.59,131.5,133.14
2583,0.09820836,100.76,99.19,101.62
2587,0.09419331,96.64,95.14,97.67
2589,0.07669284,78.69,77.46,80.42
2591,0.10660308,109.37,107.67,109.89
2593,0.09412353,96.57,95.06,97.6
2594,0.0890601,91.38,89.95,92.61
2596,0.10013674,102.74,101.14,103.52
2597,0.10127205,103.91,102.28,104.64
2601,0.06865007,70.43,69.34,72.5
2602,0.07690291,78.9,77.67,80.63
2604,0.10268247,105.35,103.71,106.03
2607,0.08070829,82.81,81.52,84.38
2608,0.06705724,68.8,67.73,70.93
2610,0.10624152,109.0,107.3,109.54
2612,0.07417408,76.1,74.92,77.94
2613,0.12465584,127.9,125.9,127.68
2614,0.08469631,86.9,85.54,88.31
2615,0.10126473,103.9,102.28,104.63
2617,0.09538951,97.87,96.34,98.84
2621,0.10489716,107.62,105.95,108.21
2623,0.11092178,113.81,112.03,114.15
2624,0.06923331,71.03,69.93,73.07
2628,0.09564509,98.13,96.6,99.1
2629,0.11058406,113.46,111.69,113.81
2631,0.10054643,103.16,101.55,103.92
2634,0.07565373,77.62,76.41,79.4
2637,0.05508911,56.52,55.64,59.14
2638,0.10165243,104.3,102.67,105.01
2640,0.07554028,77.5,76.3,79.29
2644,0.07984588,81.92,80.64,83.53
2645,0.08845147,90.75,89.34,92.01
2648,0.06698805,68.73,67.66,70.86
2649,0.0792388,81.3,80.03,82.93
2650,0.0969856,99.51,97.96,100.42
2651,0.08763001,89.91,88.51,91.2
2653,0.06817919,69.95,68.86,72.04
2654,0.0656419,67.35,66.3,69.54
2656,0.06381818,65.48,64.46,67.74
2661,0.06805216,69.82,68.73,71.91
2664,0.06154211,63.14,62.16,65.5
2666,0.05560544,57.05,56.16,59.65
2668,0.07330978,75.22,74.04,77.09
2670,0.08311133,85.27,83.94,86.75
2674,0.06429658,65.97,64.94,68.21
2675,0.06514653,66.84,65.8,69.05
2676,0.05277699,54.15,53.3,56.86
2677,0.08539957,87.62,86.25,89.0
2678,0.05177507,53.12,52.29,55.87
2679,0.07242932,74.31,73.15,76.22
2680,0.08964383,91.97,90.54,93.18
2684,0.07922241,81.28,80.01,82.92
2685,0.06900242,70.8,69.69,72.85
2688,0.07675182,78.75,77.52,80.48
2689,0.09356967,96.0,94.51,97.05
2695,0.05538718,56.83,55.94,59.43
2696,0.0751496,77.1,75.9,78.9
2706,0.06497115,66.66,65.62,68.88
2707,0.08897435,91.29,89.86,92.52
2709,0.06786397,69.63,68.54,71.73
2712,0.15853197,162.65,160.12,161.05
2715,0.06817096,69.94,68.85,72.03
2717,0.05747876,58.97,58.05,61.49
2718,0.07661836,78.61,77.38,80.35
2719,0.07220382,74.08,72.93,76.0
2720,0.10440705,107.12,105.45,107.73
2721,0.06759129,69.35,68.27,71.46
2723,0.0692997,71.1,69.99,73.14
2727,0.07803719,80.07,78.82,81.75
2729,0.06176184,63.37,62.38,65.71
2733,0.07412792,76.06,74.87,77.9
2738,0.07504279,76.99,75.79,78.8
2743,0.07015511,71.98,70.86,73.98
2746,0.06595136,67.67,66.61,69.84
2747,0.0684866,70.27,69.17,72.34
2748,0.08288848,85.04,83.72,86.53
2749,0.11499505,117.98,116.14,118.16
2752,0.08537505,87.59,86.23,88.98
2753,0.06504726,66.74,65.7,68.95
2759,0.07371596,75.63,74.45,77.49
2761,0.08181104,83.94,82.63,85.47
2762,0.06834967,70.13,69.03,72.2
2769,0.06699935,68.74,67.67,70.87
2770,0.07612912,78.11,76.89,79.87
2772,0.10028419,102.89,101.29,103.67
2775,0.07501492,76.97,75.77,78.77
2777,0.06079442,62.38,61.4,64.76
2778,0.08646159,88.71,87.33,90.05
2780,0.06939237,71.2,70.09,73.23
2783,0.12860048,131.94,129.89,131.56
2790,0.1112606,114.15,112.37,114.48
2792,0.08525316,87.47,86.11,88.86
2793,0.07705185,79.06,77.82,80.78
2798,0.07667805,78.67,77.44,80.41
2799,0.08774396,90.03,88.62,91.31
2804,0.13022007,133.61,131.52,133.16
2805,0.07905931,81.11,79.85,82.75
2821,0.07932979,81.39,80.12,83.02
2823,0.07221643,74.09,72.94,76.01
2824,0.07311032,75.01,73.84,76.89
2831,0.07481294,76.76,75.56,78.57
2839,0.11619147,119.21,117.35,119.34
2840,0.09101513,93.38,91.93,94.53
2841,0.0750406,76.99,75.79,78.8
2842,0.09052661,92.88,91.43,94.05
2844,0.05745851,58.95,58.03,61.47
2847,0.095138,97.61,96.09,98.6
2849,0.11111931,114.01,112.23,114.34
2852,0.1145692,117.55,115.71,117.74
2853,0.0809859,83.09,81.8,84.65
2855,0.07165853,73.52,72.38,75.46
2858,0.06293156,64.57,63.56,66.87
2860,0.10003144,102.63,101.03,103.42
2862,0.07596481,77.94,76.72,79.71
2863,0.07702059,79.02,77.79,80.75
2864,0.17471222,179.25,176.46,176.99
2867,0.09199863,94.39,92.92,95.5
2869,0.05712785,58.61,57.7,61.15
2871,0.0671166,68.86,67.79,70.99
2872,0.06675884,68.49,67.43,70.64
2875,0.07045851,72.29,71.16,74.28
2876,0.05379968,55.2,54.34,57.87
2877,0.0750419,76.99,75.79,78.8
2879,0.1014536,104.09,102.47,104.82
2880,0.06828577,70.06,68.97,72.14
2881,0.09097228,93.34,91.88,94.49
2882,0.1605597,164.73,162.17,163.05
2887,0.09293644,95.35,93.87,96.43
2888,0.11706787,120.11,118.24,120.2
2889,0.07051438,72.35,71.22,74.34
2890,0.08711517,89.38,87.99,90.69
2892,0.06598341,67.7,66.64,69.87
2893,0.13014657,133.53,131.45,133.09
2895,0.07577607,77.75,76.53,79.52
2899,0.07934026,81.4,80.13,83.03
2903,0.08533445,87.55,86.19,88.94
2906,0.07342266,75.33,74.16,77.2
2907,0.08373046,85.91,84.57,87.36
2908,0.09207847,94.47,93.0,95.58
2909,0.07141047,73.27,72.12,75.22
2910,0.09303629,95.46,93.97,96.53
2911,0.09247404,94.88,93.4,95.97
2912,0.07429845,76.23,75.04,78.06
2913,0.06445457,66.13,65.1,68.37
2914,0.07496383,76.91,75.71,78.72
2915,0.0885931,90.9,89.48,92.15
2916,0.09575306,98.24,96.71,99.2
2917,0.06907659,70.87,69.77,72.92
2920,0.08003536,82.12,80.84,83.72
2921,0.09620234,98.7,97.16,99.64
2925,0.06741581,69.17,68.09,71.28
2926,0.08302977,85.19,83.86,86.67
2927,0.07497004,76.92,75.72,78.73
2929,0.14827624,152.13,149.76,150.95
2935,0.09224284,94.64,93.17,95.74
2936,0.11694732,119.99,118.12,120.08
2937,0.10833708,111.15,109.42,111.6
2938,0.06390431,65.57,64.54,67.82
2939,0.11778711,120.85,118.96,120.91
2942,0.11077077,113.65,111.88,114.0
2944,0.11321952,116.16,114.35,116.41
2945,0.12127374,124.43,122.49,124.35
2948,0.07729695,79.31,78.07,81.02
2950,0.09971067,102.3,100.71,103.1
2953,0.09487806,97.34,95.83,98.34
2955,0.1090999,111.94,110.19,112.35
2956,0.11081904,113.7,111.93,114.05
2960,0.06563183,67.34,66.29,69.53
2962,0.10755072,110.35,108.63,110.83
2963,0.09118105,93.55,92.09,94.7
2964,0.09441555,96.87,95.36,97.88
2968,0.07799755,80.03,78.78,81.71
2969,0.08310601,85.27,83.94,86.74
2971,0.06541355,67.11,66.07,69.31
2973,0.08471125,86.91,85.56,88.32
2974,0.06961403,71.42,70.31,73.45
2975,0.07397284,75.9,74.71,77.74
2980,0.09596178,98.46,96.92,99.41
2982,0.1014461,104.08,102.46,104.81
2983,0.07391521,75.84,74.65,77.69
2987,0.10657644,109.35,107.64,109.87
2990,0.08102181,83.13,81.83,84.69
2992,0.07723485,79.24,78.01,80.96
2993,0.08130862,83.42,82.12,84.97
2994,0.06724542,68.99,67.92,71.12
2998,0.07984359,81.92,80.64,83.53
3000,0.12009091,123.21,121.29,123.18
3002,0.1128952,115.83,114.02,116.09
3004,0.05723959,58.73,57.81,61.26
3005,0.09036897,92.72,91.27,93.9
3009,0.06317966,64.82,63.81,67.11
3012,0.06981411,71.63,70.51,73.65
3014,0.08916753,91.49,90.06,92.71
3015,0.07548619,77.45,76.24,79.23
3020,0.0944216,96.88,95.37,97.89
3022,0.06969562,71.51,70.39,73.53
4000,0.07067394,72.51,71.38,74.49
4001,0.0729747,74.87,73.7,76.76
4004,0.06596836,67.68,66.63,69.86
4007,0.07709018,79.09,77.86,80.81
4011,0.06738723,69.14,68.06,71.26
4018,0.07481639,76.76,75.56,78.57
4019,0.08125725,83.37,82.07,84.92
4021,0.08083593,82.94,81.64,84.51
4025,0.06647825,68.21,67.14,70.36
4026,0.08065292,82.75,81.46,84.33
4027,0.07400503,75.93,74.75,77.78
4032,0.0770388,79.04,77.81,80.76
4035,0.09103455,93.4,91.94,94.55
4036,0.0732006,75.1,73.93,76.98
4039,0.07249139,74.38,73.22,76.28
4042,0.05928331,60.82,59.88,63.27
4044,0.09014432,92.49,91.05,93.68
4045,0.08321389,85.38,84.05,86.85
4046,0.08033152,82.42,81.13,84.01
4047,0.07046999,72.3,71.17,74.29
4048,0.07586467,77.84,76.62,79.61
4050,0.06949203,71.3,70.19,73.33
4051,0.10518864,107.92,106.24,108.5
4052,0.08242497,84.57,83.25,86.07
4053,0.06863977,70.42,69.33,72.49
4054,0.06464873,66.33,65.3,68.56
4056,0.08904379,91.36,89.93,92.59
4057,0.08661589,88.87,87.48,90.2
4058,0.06554914,67.25,66.2,69.44
4059,0.05058079,51.9,51.09,54.7
4060,0.06492568,66.61,65.57,68.83
4061,0.06726406,69.01,67.94,71.13
4063,0.07097144,72.82,71.68,74.79
4064,0.07172825,73.59,72.45,75.53
4065,0.06254454,64.17,63.17,66.48
4066,0.07055279,72.39,71.26,74.37
4067,0.0603374,61.91,60.94,64.31
4068,0.09267248,95.08,93.6,96.17
4069,0.09122339,93.6,92.14,94.74
4071,0.06369943,65.36,64.34,67.62
4073,0.06150578,63.1,62.12,65.46
4074,0.07669351,78.69,77.46,80.42
4075,0.05408748,55.49,54.63,58.15
4077,0.08816722,90.46,89.05,91.73
4078,0.0533653,54.75,53.9,57.44
4080,0.09141631,93.79,92.33,94.93
4081,0.07806015,80.09,78.84,81.77
4082,0.06605708,67.77,66.72,69.94
4083,0.0834332,85.6,84.27,87.06
4088,0.08725459,89.52,88.13,90.83
4093,0.06692848,68.67,67.6,70.8
4094,0.0657277,67.44,66.38,69.62
4095,0.0649717,66.66,65.62,68.88
4097,0.0855598,87.78,86.42,89.16
4099,0.08333897,85.51,84.17,86.97
4101,0.05781155,59.31,58.39,61.82
4103,0.08322487,85.39,84.06,86.86
4104,0.07035008,72.18,71.05,74.17
4106,0.06279732,64.43,63.43,66.73
4107,0.05983323,61.39,60.43,63.81
4108,0.068774,70.56,69.46,72.62
4110,0.06277469,64.41,63.4,66.71
4112,0.11028065,113.15,111.38,113.51
4113,0.0753333,77.29,76.09,79.08
4114,0.07927642,81.34,80.07,82.97
4115,0.06621785,67.94,66.88,70.1
4118,0.06968245,71.49,70.38,73.52
4121,0.05883284,60.36,59.42,62.83
4123,0.05728159,58.77,57.85,61.3
4126,0.07204841,73.92,72.77,75.85
4127,0.0676206,69.38,68.3,71.49
4128,0.06942395,71.23,70.12,73.26
4130,0.06585036,67.56,66.51,69.74
4132,0.07704774,79.05,77.82,80.77
4133,0.07881991,80.87,79.61,82.52
4134,0.068697,70.48,69.38,72.55
4135,0.07697039,78.97,77.74,80.7
4138,0.0702051,72.03,70.91,74.03
4143,0.06810228,69.87,68.78,71.96
4144,0.07075817,72.6,71.47,74.58
4145,0.06380476,65.46,64.44,67.73
4147,0.06469363,66.38,65.34,68.6
4151,0.06097388,62.56,61.58,64.94
4152,0.0794001,81.46,80.19,83.09
4154,0.06667396,68.41,67.34,70.55
4155,0.09926041,101.84,100.25,102.66
4156,0.07233974,74.22,73.06,76.13
4159,0.04971858,51.01,50.22,53.85
4160,0.07257067,74.46,73.3,76.36
4161,0.08310663,85.27,83.94,86.74
4162,0.07209423,73.97,72.82,75.89
4164,0.09875861,101.33,99.75,102.16
4165,0.06023419,61.8,60.84,64.21
4168,0.0654353,67.14,66.09,69.33
4169,0.07235433,74.24,73.08,76.15
4170,0.06644897,68.18,67.11,70.33
4172,0.08434222,86.54,85.19,87.96
4173,0.07039276,72.22,71.1,74.22
4174,0.09406267,96.51,95.0,97.54
4176,0.06756702,69.32,68.24,71.43
4177,0.0631928,64.84,63.82,67.12
4180,0.08527222,87.49,86.12,88.88
4181,0.07778857,79.81,78.57,81.5
4182,0.07055858,72.39,71.26,74.38
4183,0.05824106,59.76,58.82,62.24
4184,0.08639841,88.64,87.26,89.99
4185,0.07257037,74.46,73.3,76.36
4186,0.07207582,73.95,72.8,75.87
4190,0.06743395,69.19,68.11,71.3
4191,0.05971796,61.27,60.32,63.7
4193,0.05967345,61.22,60.27,63.66
4194,0.07225876,74.14,72.98,76.05
4196,0.07152217,73.38,72.24,75.33
4197,0.07876336,80.81,79.55,82.46
4206,0.06518153,66.88,65.83,69.08
4207,0.07273734,74.63,73.46,76.53
4208,0.07910417,81.16,79.9,82.8
4209,0.07954786,81.62,80.34,83.24
4210,0.07280594,74.7,73.53,76.59
4211,0.05802667,59.54,58.61,62.03
4212,0.08253985,84.69,83.37,86.18
4213,0.06711388,68.86,67.79,70.99
4214,0.08180641,83.93,82.62,85.46
4216,0.06738104,69.13,68.05,71.25
4217,0.08408538,86.27,84.93,87.71
4220,0.08329341,85.46,84.13,86.93
4222,0.06826149,70.04,68.94,72.12
4223,0.08157657,83.7,82.39,85.24
4224,0.07474464,76.69,75.49,78.5
4225,0.06137125,62.97,61.98,65.33
4227,0.07113912,72.99,71.85,74.95
4228,0.06951875,71.33,70.21,73.36
4229,0.0677105,69.47,68.39,71.57
4230,0.0720589,73.93,72.78,75.86
4231,0.1079221,110.73,109.0,111.19
4233,0.07210238,73.98,72.82,75.9
4234,0.09318492,95.61,94.12,96.67
4236,0.07713814,79.14,77.91,80.86
4238,0.06253183,64.16,63.16,66.47
4245,0.08379889,85.98,84.64,87.42
4247,0.06654546,68.28,67.21,70.43
4248,0.06663871,68.37,67.31,70.52
4254,0.05880184,60.33,59.39,62.8
4256,0.08009615,82.18,80.9,83.78
4264,0.06473781,66.42,65.39,68.65
4266,0.07693851,78.94,77.71,80.67
4270,0.06975441,71.57,70.45,73.59
4272,0.06038023,61.95,60.98,64.35
4274,0.08888288,91.19,89.77,92.43
4279,0.08041705,82.51,81.22,84.09
4280,0.08133276,83.45,82.15,84.99
4282,0.08526867,87.49,86.12,88.87
4284,0.06407699,65.74,64.72,67.99
4286,0.06799695,69.76,68.68,71.86
4287,0.06574151,67.45,66.4,69.63
4288,0.07013162,71.96,70.83,73.96
4289,0.07100274,72.85,71.71,74.82
4290,0.0615614,63.16,62.18,65.52
4291,0.06312477,64.77,63.76,67.06
4293,0.0700944,71.92,70.8,73.92
4294,0.07132295,73.18,72.04,75.13
4295,0.06361245,65.27,64.25,67.54
4296,0.04856274,49.83,49.05,52.71
4297,0.07941441,81.48,80.21,83.1
4299,0.07398853,75.91,74.73,77.76
4303,0.07935499,81.42,80.15,83.05
4304,0.07943544,81.5,80.23,83.13
4307,0.06785782,69.62,68.54,71.72
4311,0.07843742,80.48,79.22,82.14
4312,0.07387457,75.8,74.61,77.65
4314,0.08300422,85.16,83.83,86.64
4316,0.05835714,59.87,58.94,62.36
4317,0.07718023,79.19,77.95,80.9
4318,0.06563545,67.34,66.29,69.53
4319,0.08889089,91.2,89.78,92.44
4320,0.07932516,81.39,80.12,83.02
4321,0.07107015,72.92,71.78,74.88
4322,0.0772814,79.29,78.05,81.0
4324,0.05574932,57.2,56.31,59.79
4328,0.06709154,68.84,67.76,70.96
4329,0.09925774,101.84,100.25,102.65
4330,0.08968582,92.02,90.58,93.22
4331,0.07245737,74.34,73.18,76.25
4332,0.0760594,78.04,76.82,79.8
4333,0.08730832,89.58,88.18,90.88
4334,0.08095559,83.06,81.77,84.62
4336,0.07859398,80.64,79.38,82.3
4337,0.06489016,66.58,65.54,68.8
4338,0.0600784,61.64,60.68,64.05
4342,0.06255221,64.18,63.18,66.49
4344,0.06615052,67.87,66.81,70.04
4345,0.06068257,62.26,61.29,64.65
4346,0.06500904,66.7,65.66,68.91
4347,0.06395907,65.62,64.6,67.88
4349,0.05840213,59.92,58.99,62.4
4350,0.0615067,63.11,62.12,65.46
4352,0.0701537,71.98,70.86,73.98
4353,0.06397137,65.63,64.61,67.89
4355,0.0725927,74.48,73.32,76.38
4356,0.05906611,60.6,59.66,63.06
4357,0.06294356,64.58,63.57,66.88
4358,0.06003271,61.59,60.63,64.01
4361,0.06111027,62.7,61.72,65.07
4362,0.05941694,60.96,60.01,63.4
4363,0.08780792,90.09,88.69,91.37
4366,0.07958721,81.66,80.38,83.28
4367,0.06473131,66.41,65.38,68.64
4368,0.1118597,114.77,112.98,115.07
